household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region_code,zone_code,woreda_code,is_rural,survey_year
3020900708018,GARLIC,GARLIC,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,1.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,GESHO,GESHO,garden_crop,35.0,0.0,0.0,0.0,65.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,GIBTO,GIBTO,field_crop,32.0,0.0,0.0,3.0,65.0,0.0,100.0,1.0,,,,,,,990.0,0.0,950.0,0.0,,,,,,,,,,,12.0,8.0,4.0,11.0,16.0,8.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,LINESEED,LINESEED,field_crop,11.0,0.0,0.0,5.0,84.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,MAIZE,MAIZE,field_crop,60.0,0.0,0.0,4.0,36.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,7.0,18.0,5.0,4.0,4.0,9.0,7.0,4.0,4.0,,9.0,,4.0,,2.0,,2.0,,4.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,MILLET,MILLET,field_crop,75.0,0.0,0.0,10.0,15.0,0.0,100.0,1.0,,,,,,,380.0,1.0,340.0,1.0,,,,,,,,,,,4.0,8.0,8.0,25.0,9.0,8.0,8.0,19.0,13.0,8.0,8.0,,19.0,,12.0,,6.0,,6.0,,13.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,NUEG,NUEG,field_crop,5.0,0.0,0.0,4.0,91.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,6.0,8.0,4.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,RAPE SEED,RAPE SEED,field_crop,6.0,0.0,0.0,2.0,92.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,RED PEPPER,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708018,TEFF,TEFF,field_crop,40.0,0.0,0.0,9.0,51.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,4.0,19.0,12.0,8.0,4.0,18.0,16.0,8.0,4.0,,18.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708024,GARLIC,GARLIC,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,GESHO,GESHO,garden_crop,25.0,0.0,0.0,0.0,75.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,LINESEED,LINESEED,field_crop,15.0,0.0,0.0,3.0,82.0,0.0,100.0,1.0,,,,,,,300.0,1.0,260.0,1.0,,,,,,,,,,,2.0,3.0,3.0,10.0,4.0,3.0,3.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,MAIZE,MAIZE,field_crop,70.0,0.0,0.0,5.0,25.0,0.0,100.0,1.0,,,,,,,580.0,2.0,320.0,2.0,,,,,,,,,,,5.0,8.0,10.0,33.0,10.0,8.0,9.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,5.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,MILLET,MILLET,field_crop,80.0,0.0,0.0,12.0,8.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,8.0,30.0,6.0,6.0,6.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,OTHER SPICES,OTHER SPICES,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,RAPE SEED,RAPE SEED,field_crop,3.0,0.0,0.0,2.0,95.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,7.0,6.0,3.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,RED PEPPER,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,6.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708024,TEFF,TEFF,field_crop,25.0,0.0,0.0,10.0,65.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,7.0,27.0,6.0,5.0,7.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7.0,Amhara,2.0,9.0,1.0,2013
3020900708042,GESHO,GESHO,garden_crop,20.0,0.0,0.0,0.0,80.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708042,MAIZE,MAIZE,field_crop,65.0,0.0,0.0,4.0,31.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,5.0,3.0,12.0,6.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708042,RAPE SEED,RAPE SEED,field_crop,2.0,0.0,0.0,1.0,97.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,6.0,2.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708060,GARLIC,GARLIC,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,GESHO,GESHO,garden_crop,20.0,0.0,0.0,0.0,80.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,GIBTO,GIBTO,field_crop,33.0,0.0,0.0,0.0,67.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,LINESEED,LINESEED,field_crop,10.0,0.0,0.0,0.0,90.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,MAIZE,MAIZE,field_crop,50.0,0.0,0.0,5.0,45.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,6.0,27.0,8.0,13.0,5.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,MILLET,MILLET,field_crop,80.0,0.0,0.0,12.0,8.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,10.0,40.0,6.0,5.0,7.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,POTATOES,POTATOES,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,RAPE SEED,RAPE SEED,field_crop,3.0,0.0,0.0,2.0,95.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,12.0,36.0,10.0,6.0,5.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,7.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,RED PEPPER,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708060,TEFF,TEFF,field_crop,25.0,0.0,0.0,10.0,65.0,0.0,100.0,1.0,,,,,,,100.0,1.0,60.0,1.0,,,,,,,,,,,2.0,3.0,4.0,18.0,2.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708066,CHAT,CHAT,garden_crop,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,2.0,Amhara,2.0,9.0,1.0,2013
3020900708066,MAIZE,MAIZE,field_crop,60.0,0.0,0.0,6.0,34.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,6.0,32.0,6.0,8.0,10.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,2.0,Amhara,2.0,9.0,1.0,2013
3020900708066,MILLET,MILLET,field_crop,85.0,0.0,0.0,10.0,5.0,0.0,100.0,1.0,,,,,,,40.0,1.0,0.0,1.0,,,,,,,,,,,4.0,9.0,7.0,34.0,8.0,4.0,7.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,2.0,Amhara,2.0,9.0,1.0,2013
3020900708066,RAPE SEED,RAPE SEED,field_crop,2.0,0.0,0.0,0.0,98.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,8.0,4.0,4.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,2.0,Amhara,2.0,9.0,1.0,2013
3020900708066,TEFF,TEFF,field_crop,20.0,0.0,0.0,10.0,70.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,2.0,Amhara,2.0,9.0,1.0,2013
3020900708079,CHAT,CHAT,garden_crop,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,GESHO,GESHO,garden_crop,25.0,0.0,0.0,0.0,75.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,2.0,8.0,3.0,12.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,LINESEED,LINESEED,field_crop,8.0,0.0,0.0,0.0,92.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,10.0,6.0,2.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,MAIZE,MAIZE,field_crop,65.0,0.0,0.0,4.0,31.0,0.0,100.0,2.0,,,,,,,260.0,2.0,20.0,2.0,,,,,,,,,,,14.0,10.0,7.0,33.0,24.0,9.0,7.0,28.0,12.0,4.0,2.0,,8.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,10.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,MILLET,MILLET,field_crop,70.0,0.0,0.0,10.0,20.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,8.0,15.0,11.0,25.0,16.0,14.0,13.0,23.0,18.0,9.0,9.0,,18.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,8.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,POTATOES,POTATOES,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,,6.0,,6.0,,4.0,,3.0,,6.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,RAPE SEED,RAPE SEED,field_crop,3.0,0.0,0.0,1.0,96.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,8.0,11.0,8.0,4.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,8.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,TEFF,TEFF,field_crop,33.0,0.0,0.0,10.0,57.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,7.0,33.0,18.0,6.0,7.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,6.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708079,WHEAT,WHEAT,field_crop,10.0,0.0,0.0,0.0,90.0,0.0,100.0,2.0,,,,,,,370.0,1.0,310.0,1.0,,,,,,,,,,,4.0,2.0,2.0,11.0,6.0,2.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,Amhara,2.0,9.0,1.0,2013
3020900708097,GESHO,GESHO,garden_crop,15.0,0.0,0.0,0.0,85.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,3.0,7.0,3.0,8.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708097,MAIZE,MAIZE,field_crop,55.0,0.0,0.0,3.0,42.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,15.0,6.0,3.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708097,TEFF,TEFF,field_crop,25.0,0.0,0.0,6.0,69.0,0.0,100.0,1.0,,,,,,,40.0,1.0,990.0,0.0,,,,,,,,,,,2.0,4.0,4.0,20.0,6.0,4.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,CHAT,CHAT,garden_crop,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,GARLIC,GARLIC,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,GESHO,GESHO,garden_crop,13.0,0.0,0.0,0.0,87.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,GIBTO,GIBTO,field_crop,18.0,0.0,0.0,0.0,82.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,LINESEED,LINESEED,field_crop,6.0,0.0,0.0,0.0,94.0,0.0,100.0,1.0,,,,,,,140.0,1.0,90.0,1.0,,,,,,,,,,,1.0,2.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,MAIZE,MAIZE,field_crop,50.0,0.0,0.0,4.0,46.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,7.0,14.0,11.0,19.0,10.0,14.0,8.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,6.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,MILLET,MILLET,field_crop,80.0,0.0,0.0,12.0,8.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,11.0,2.0,1.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,2.0,4.0,1.0,0.0,,,0.0,,,1.0,4.0,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,PAPAYA,PAPAYA,garden_crop,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,POTATOES,POTATOES,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,RAPE SEED,RAPE SEED,field_crop,2.0,0.0,0.0,0.0,98.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,5.0,7.0,4.0,4.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,RED PEPPER,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708115,TEFF,TEFF,field_crop,22.0,0.0,0.0,10.0,68.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,6.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,4.0,Amhara,2.0,9.0,1.0,2013
3020900708133,BARLEY,BARLEY,field_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,1.0,,,,,,,930.0,0.0,890.0,0.0,,,,,,,,,,,1.0,2.0,1.0,8.0,2.0,2.0,1.0,8.0,3.0,2.0,1.0,,8.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708133,CHAT,CHAT,garden_crop,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708133,GESHO,GESHO,garden_crop,35.0,0.0,0.0,0.0,65.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708133,GIBTO,GIBTO,field_crop,40.0,0.0,0.0,0.0,60.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,6.0,3.0,2.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5.0,Amhara,2.0,9.0,1.0,2013
3020900708133,LINESEED,LINESEED,field_crop,10.0,0.0,0.0,0.0,90.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,8.0,3.0,2.0,1.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,Amhara,2.0,9.0,1.0,2013
