household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region_code,zone_code,woreda_code,is_rural,survey_year
4011300501016,84,AVOCADOS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,8.0,4.0,1.0,13.0,1.0,2015
4011300501016,98,OTHER ROOT C,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,8.0,4.0,1.0,13.0,1.0,2015
4011300501032,2,MAIZE,field_crop,89.0,0.0,0.0,5.0,0.0,6.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,8.0,69.0,8.0,5.0,8.0,69.0,24.0,5.0,8.0,,69.0,,32.0,,5.0,,8.0,,69.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,3,MILLET,field_crop,80.0,0.0,0.0,10.0,10.0,0.0,100.0,1.0,,,,,,9.0,,3.0,22.0,4.0,1.0,530.0,7.0,5.0,1.0,441.0,,,,,2.0,4.0,7.0,49.0,11.0,4.0,7.0,49.0,5.0,2.0,2.0,,14.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,13,HORSE BEANS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,,,,2.0,,13.0,19.0,4.0,0.0,569.0,5.0,5.0,0.0,534.0,,,,,2.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,15,FIELD PEAS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,,,,2.0,,15.0,19.0,4.0,0.0,783.0,4.0,5.0,0.0,729.0,,,,,2.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,19,RED KIDENY BEANS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,,,,,2.0,,19.0,17.0,2.0,0.0,551.0,2.0,4.0,0.0,516.0,,,,,2.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,25,NUEG,field_crop,91.0,0.0,0.0,9.0,0.0,0.0,100.0,2.0,,,,,,18.0,,50.0,41.0,8.0,0.0,978.0,11.0,10.0,0.0,907.0,,,,,2.0,2.0,5.0,32.0,14.0,2.0,4.0,26.0,14.0,2.0,4.0,,26.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,38,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,12.0,5.0,2.0,2.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,42,BANANAS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,56,KALE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,3.0,10.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,62,SWEET POTATO,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,18.0,5.0,3.0,4.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,72,COFFEE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.0,61.0,11.0,5.0,11.0,61.0,10.0,3.0,7.0,,36.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,76,SUGAR CANE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501032,84,AVOCADOS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501047,2,MAIZE,field_crop,84.0,0.0,0.0,2.0,0.0,14.0,100.0,2.0,,,,,,6.0,,4.0,58.0,6.0,11.0,1220.0,,,,,,,,,8.0,13.0,26.0,56.0,16.0,13.0,26.0,53.0,55.0,10.0,19.0,,60.0,,62.0,,11.0,,23.0,,57.0,,,,,,,,,,,,9.0,7.0,7.0,7.0,0.0,,0.0,,,0.0,,,0.0,,,8.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,3,MILLET,field_crop,80.0,0.0,10.0,10.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,7.0,2.0,2.0,4.0,4.0,7.0,2.0,4.0,,7.0,,5.0,,2.0,,4.0,,7.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,6,SORGHUM,field_crop,92.0,0.0,0.0,8.0,0.0,0.0,100.0,1.0,,,,,,17.0,,6.0,20.0,4.0,1.0,832.0,5.0,5.0,1.0,636.0,,,,,2.0,4.0,8.0,14.0,4.0,4.0,8.0,11.0,14.0,4.0,6.0,,14.0,,14.0,,3.0,,4.0,,14.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,2.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,7,TEFF,field_crop,50.0,0.0,0.0,50.0,0.0,0.0,100.0,1.0,,,,,,9.0,,7.0,20.0,4.0,0.0,302.0,5.0,5.0,0.0,267.0,,,,,10.0,4.0,7.0,14.0,18.0,4.0,7.0,14.0,21.0,3.0,6.0,,13.0,,21.0,,3.0,,5.0,,13.0,,,,,,,,,,,,0.0,,0.0,,0.0,,5.0,30.0,2.0,0.0,,,0.0,,,2.0,30.0,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,25,NUEG,field_crop,50.0,0.0,0.0,50.0,0.0,0.0,100.0,2.0,,,,,,6.0,,50.0,41.0,8.0,0.0,729.0,11.0,10.0,0.0,658.0,,,,,9.0,3.0,5.0,12.0,13.0,3.0,5.0,9.0,14.0,3.0,5.0,,12.0,,25.0,,2.0,,4.0,,12.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,38,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,13.0,14.0,27.0,8.0,13.0,13.0,33.0,7.0,12.0,,15.0,,24.0,,4.0,,6.0,,8.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,42,BANANAS,garden_crop,30.0,0.0,0.0,0.0,0.0,70.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,10.0,2.0,2.0,2.0,8.0,1.0,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,46,MANGOS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,56,KALE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,17.0,3.0,3.0,4.0,21.0,3.0,3.0,,4.0,,13.0,,1.0,,1.0,,1.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,62,SWEET POTATO,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,6.0,2.0,8.0,3.0,6.0,6.0,4.0,2.0,4.0,,2.0,,12.0,,2.0,,4.0,,2.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,72,COFFEE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,97.0,24.0,41.0,83.0,84.0,24.0,35.0,85.0,132.0,24.0,33.0,,84.0,,99.0,,24.0,,33.0,,84.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,13.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,76,SUGAR CANE,garden_crop,50.0,0.0,0.0,0.0,50.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,6.0,16.0,3.0,3.0,6.0,10.0,3.0,3.0,,6.0,,6.0,,2.0,,3.0,,5.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,84,AVOCADOS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,5.0,1.0,1.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501047,98,OTHER ROOT C,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,5.0,17.0,3.0,3.0,6.0,16.0,3.0,3.0,,5.0,,9.0,,2.0,,2.0,,4.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,13.0,4.0,1.0,13.0,1.0,2015
4011300501062,2,MAIZE,field_crop,50.0,0.0,10.0,10.0,20.0,10.0,100.0,1.0,,,,,,2.0,,2.0,28.0,3.0,11.0,910.0,,,,,,,,,7.0,15.0,28.0,45.0,29.0,15.0,28.0,45.0,27.0,15.0,28.0,,44.0,,31.0,,13.0,,22.0,,39.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,7.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,3,MILLET,field_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,1.0,,,,,,6.0,,3.0,16.0,4.0,2.0,170.0,2.0,5.0,2.0,81.0,,,,,1.0,2.0,3.0,7.0,4.0,2.0,3.0,7.0,5.0,2.0,3.0,,7.0,,3.0,,2.0,,3.0,,7.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,7,TEFF,field_crop,70.0,0.0,0.0,20.0,0.0,10.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,6.0,4.0,3.0,4.0,6.0,5.0,3.0,4.0,,6.0,,3.0,,3.0,,4.0,,6.0,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,2.0,15.0,1.0,0.0,,,0.0,,,1.0,15.0,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,19,RED KIDENY BEANS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,6.0,3.0,2.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,25,NUEG,field_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,1.0,,,,,,6.0,,25.0,25.0,4.0,0.0,729.0,10.0,5.0,0.0,658.0,,,,,1.0,2.0,2.0,7.0,4.0,2.0,2.0,7.0,5.0,2.0,2.0,,7.0,,3.0,,2.0,,2.0,,7.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,38,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,6.0,3.0,2.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,42,BANANAS,garden_crop,10.0,0.0,0.0,0.0,90.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,72,COFFEE,garden_crop,50.0,0.0,0.0,0.0,50.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,13.0,24.0,18.0,8.0,13.0,24.0,16.0,6.0,9.0,,18.0,,11.0,,6.0,,7.0,,18.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501062,84,AVOCADOS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,9.0,4.0,1.0,13.0,1.0,2015
4011300501078,2,MAIZE,field_crop,69.0,0.0,14.0,3.0,14.0,0.0,100.0,1.0,,,,,,2.0,,2.0,28.0,3.0,22.0,465.0,13.0,4.0,18.0,321.0,,,,,5.0,3.0,4.0,13.0,3.0,3.0,4.0,13.0,9.0,2.0,3.0,,13.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,3,MILLET,field_crop,90.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,,,,,,17.0,,3.0,22.0,4.0,0.0,676.0,7.0,5.0,0.0,640.0,,,,,2.0,4.0,7.0,12.0,10.0,4.0,7.0,12.0,15.0,4.0,7.0,,12.0,,15.0,,3.0,,4.0,,12.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,6,SORGHUM,field_crop,86.0,0.0,0.0,14.0,0.0,0.0,100.0,3.0,,,,,,27.0,,18.0,65.0,12.0,10.0,1918.0,20.0,15.0,8.0,1304.0,,,,,4.0,6.0,7.0,27.0,18.0,5.0,6.0,27.0,16.0,3.0,4.0,,21.0,,17.0,,4.0,,5.0,,21.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,7,TEFF,field_crop,50.0,0.0,0.0,50.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,7.0,6.0,1.0,4.0,7.0,7.0,1.0,4.0,,7.0,,8.0,,1.0,,4.0,,7.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,8,WHEAT,field_crop,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,,,,,,11.0,,8.0,16.0,4.0,0.0,800.0,2.0,5.0,0.0,711.0,,,,,4.0,1.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,13,HORSE BEANS,field_crop,60.0,0.0,0.0,40.0,0.0,0.0,100.0,1.0,,,,,,18.0,,13.0,16.0,4.0,4.0,269.0,2.0,5.0,3.0,646.0,,,,,1.0,1.0,2.0,7.0,2.0,1.0,2.0,7.0,4.0,1.0,2.0,,7.0,,6.0,,1.0,,1.0,,6.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,19,RED KIDENY BEANS,field_crop,90.0,0.0,0.0,10.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,3.0,11.0,1.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,25,NUEG,field_crop,0.0,0.0,0.0,20.0,80.0,0.0,100.0,1.0,,,,,,9.0,,25.0,22.0,4.0,0.0,783.0,7.0,5.0,0.0,765.0,,,,,1.0,1.0,2.0,6.0,2.0,1.0,2.0,6.0,7.0,1.0,1.0,,7.0,,4.0,,1.0,,1.0,,7.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,26,RAPE SEED,field_crop,50.0,0.0,0.0,50.0,0.0,0.0,100.0,1.0,,,,,,2.0,,26.0,20.0,2.0,5.0,710.0,5.0,3.0,4.0,874.0,,,,,4.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,27,SESAME,field_crop,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,,,,,,11.0,,27.0,19.0,4.0,0.0,125.0,4.0,5.0,0.0,107.0,,,,,4.0,1.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,38,RED PEPPER,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,6.0,4.0,1.0,2.0,6.0,8.0,1.0,1.0,,6.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,42,BANANAS,garden_crop,40.0,0.0,0.0,0.0,60.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,47,ORANGES,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,7.0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,,7.0,,6.0,,1.0,,1.0,,7.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,58,ONION,garden_crop,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,7.0,1.0,1.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,62,SWEET POTATO,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,6.0,2.0,3.0,3.0,4.0,6.0,1.0,2.0,,8.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,64,GODERE,garden_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,72,COFFEE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,35.0,14.0,22.0,61.0,40.0,10.0,18.0,37.0,23.0,8.0,14.0,,25.0,,21.0,,7.0,,13.0,,16.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,10.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,84,AVOCADOS,garden_crop,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501078,98,OTHER ROOT C,garden_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,6.0,2.0,1.0,2.0,6.0,4.0,1.0,1.0,,7.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,10.0,4.0,1.0,13.0,1.0,2015
4011300501093,2,MAIZE,field_crop,70.0,0.0,0.0,0.0,20.0,10.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,12.0,11.0,6.0,6.0,10.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,4.0,0.0,,0.0,,,0.0,,,0.0,,,3.0,,4.0,4.0,1.0,13.0,1.0,2015
4011300501093,3,MILLET,field_crop,70.0,0.0,0.0,0.0,20.0,10.0,100.0,2.0,,,,,,18.0,,6.0,46.0,8.0,3.0,1589.0,16.0,10.0,3.0,1305.0,,,,,4.0,8.0,16.0,28.0,8.0,8.0,12.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,4.0,4.0,1.0,13.0,1.0,2015
4011300501093,6,SORGHUM,field_crop,60.0,0.0,0.0,20.0,10.0,10.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,7.0,14.0,4.0,4.0,5.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,2.0,,4.0,4.0,1.0,13.0,1.0,2015
4011300501093,7,TEFF,field_crop,70.0,0.0,0.0,30.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,11.0,20.0,6.0,5.0,8.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,0.0,,0.0,,4.0,30.0,2.0,0.0,,,0.0,,,3.0,30.0,4.0,4.0,1.0,13.0,1.0,2015
